ticker,S0,strike,expiry_years,call_price,put_price
ICE,173.97000122070312,173.97000122070312,0.25,8.052100062663303,5.8000960554012195
IFF,65.62000274658203,65.62000274658203,0.25,3.048450182806815,2.241489497350385
IP,45.9900016784668,45.9900016784668,0.25,2.1519968522299275,1.532867302587433
IPG,26.389999389648438,26.389999389648438,0.25,1.237376294384004,0.8791004920786936
INTU,646.030029296875,646.030029296875,0.25,30.046464477758196,21.85673906902975
ISRG,449.67999267578125,449.67999267578125,0.25,20.84672620178012,14.742528010520346
IVZ,22.43000030517578,22.43000030517578,0.25,1.0557753499966305,0.768131225544582
INVH,30.209999084472656,30.209999084472656,0.25,1.3613895465740804,1.0066188829940692
IQV,187.22000122070312,187.22000122070312,0.25,8.677175654419194,6.425958191545312
IRM,95.90499877929688,95.90499877929688,0.25,4.400508631281703,3.2813480281573923
JBHT,137.92999267578125,137.92999267578125,0.25,6.378752678381121,4.635736883331149
JBL,214.05999755859375,214.05999755859375,0.25,9.971048316829282,7.108124555221899
JKHY,160.1199951171875,160.1199951171875,0.25,7.575642638647233,5.4778190939574865
J,146.6999969482422,146.6999969482422,0.25,6.816207846724089,4.837047275327589
JNJ,178.05999755859375,178.05999755859375,0.25,8.259919369526534,6.196070154722425
JCI,107.52999877929688,107.52999877929688,0.25,4.96665876473674,3.5914433683140445
JPM,306.9100036621094,306.9100036621094,0.25,14.164481899348539,10.120015972338422
K,79.43000030517578,79.43000030517578,0.25,3.6449248949088564,2.655846083546822
KVUE,18.989999771118164,18.989999771118164,0.25,0.8788442345511541,0.6481663228254624
KDP,27.229999542236328,27.229999542236328,0.25,1.237514236623929,0.9010455523046741
KEY,19.059999465942383,19.059999465942383,0.25,0.8740124199916519,0.6272202810393525
KEYS,170.5399932861328,170.5399932861328,0.25,7.892055404737207,5.832363498149828
KMB,127.98999786376953,127.98999786376953,0.25,5.876437950885341,4.191139599975733
KIM,22.389999389648438,22.389999389648438,0.25,1.0394720260918229,0.7506052932982381
KMI,27.579999923706055,27.579999923706055,0.25,1.2947994832124086,0.9041664466558217
KKR,143.33999633789062,143.33999633789062,0.25,6.443797531285486,4.793324552040172
KLAC,964.02001953125,964.02001953125,0.25,44.92448901515783,32.74493487981216
KHC,26.1299991607666,26.1299991607666,0.25,1.2242514919868164,0.864481740212385
KR,68.29000091552734,68.29000091552734,0.25,3.2339565475196075,2.303755689714762
LHX,279.20001220703125,279.20001220703125,0.25,12.993099409621305,9.26073168926515
LH,277.95001220703125,277.95001220703125,0.25,12.766603551846769,9.215090019199547
LRCX,116.95999908447266,116.95999908447266,0.25,5.4422970357639455,3.895965575992901
LW,56.41999816894531,56.41999816894531,0.25,2.632701910729118,1.9020701136633644
LVS,53.5,53.5,0.25,2.497741669291905,1.798349861864171
LDOS,183.86000061035156,183.86000061035156,0.25,8.614119228293156,6.146938120179002
LEN,137.27000427246094,137.27000427246094,0.25,6.227849557392601,4.66074919487223
LII,544.47998046875,544.47998046875,0.25,25.122174582515736,18.087198319738555
LLY,755.3900146484375,755.3900146484375,0.25,35.44393948239196,25.361230606725613
LIN,482.0400085449219,482.0400085449219,0.25,22.679492661392278,16.20190076109004
LYV,173.72999572753906,173.72999572753906,0.25,8.209970178286015,5.923560858274053
LKQ,32.29999923706055,32.29999923706055,0.25,1.4688539151545195,1.075895792808383
LMT,471.30999755859375,471.30999755859375,0.25,21.292274772665447,15.873225980601449
L,97.6500015258789,97.6500015258789,0.25,4.544661099972842,3.2308951334597293
LOW,271.8299865722656,271.8299865722656,0.25,12.433945976434282,9.098468774798782
LULU,159.8699951171875,159.8699951171875,0.25,7.369167938034204,5.403252657926562
LYB,55.220001220703125,55.220001220703125,0.25,2.551653154312687,1.8580314191775467
MTB,198.8000030517578,198.8000030517578,0.25,9.228684026403553,6.697729283363432
MPC,180.27999877929688,180.27999877929688,0.25,8.131846201726734,6.17441183334218
MKTX,184.85000610351562,184.85000610351562,0.25,8.648343954013676,6.308121670611453
MAR,266.5,266.5,0.25,12.501853985771989,8.942435766744309
MMC,202.92999267578125,202.92999267578125,0.25,9.372014256687025,6.834499651381554
MLM,615.8599853515625,615.8599853515625,0.25,28.399148197837583,20.444699520090353
MAS,73.62999725341797,73.62999725341797,0.25,3.407763241985538,2.507977001604781
MA,580.4099731445312,580.4099731445312,0.25,26.398844330324955,19.369671284585895
MTCH,37.75,37.75,0.25,1.7577581423354833,1.242694977297426
MKC,68.94999694824219,68.94999694824219,0.25,3.1224323941346808,2.301232525983955
MCD,305.3999938964844,305.3999938964844,0.25,13.765390629525914,10.296373002424414
MCK,711.4199829101562,711.4199829101562,0.25,32.94924994292767,23.710804699441017
MDT,94.02999877929688,94.02999877929688,0.25,4.23894574080222,3.1243728175497805
MRK,82.80999755859375,82.80999755859375,0.25,3.8566632807985357,2.730708887489582
META,755.5900268554688,755.5900268554688,0.25,34.37047118204806,25.943886876115787
MET,80.81999969482422,80.81999969482422,0.25,3.66409183425452,2.696594904754191
MTD,1259.5400390625,1259.5400390625,0.25,59.44990568019649,43.0118603483424
MGM,34.54999923706055,34.54999923706055,0.25,1.5932143643374097,1.1749439258172023
MCHP,64.69999694824219,64.69999694824219,0.25,2.984660518325802,2.266923670391291
MU,157.22999572753906,157.22999572753906,0.25,7.344747745466317,5.228881155901315
MSFT,509.8999938964844,509.8999938964844,0.25,23.919461315016363,17.15598222188358
MAA,142.1999969482422,142.1999969482422,0.25,6.415991202793522,4.8232517412398925
MRNA,23.510000228881836,23.510000228881836,0.25,1.0618118992439816,0.8088946270309483
MHK,136.05999755859375,136.05999755859375,0.25,6.262216516715274,4.739708591119433
MOH,180.8800048828125,180.8800048828125,0.25,8.33277013077437,6.179224165261395
TAP,48.41999816894531,48.41999816894531,0.25,2.232661768944013,1.632418964686877
MDLZ,61.97999954223633,61.97999954223633,0.25,2.835286044412024,2.091116840824689
MPWR,834.1400146484375,834.1400146484375,0.25,37.743202190266544,28.922849919353613
MNST,64.69000244140625,64.69000244140625,0.25,2.932945509504345,2.123495610565993
MCO,512.3099975585938,512.3099975585938,0.25,23.848695547417183,17.08675275152716
MS,156.38999938964844,156.38999938964844,0.25,7.25153565587433,5.3494200790667135
MOS,33.650001525878906,33.650001525878906,0.25,1.5840460528876712,1.1514157133586564
MSI,481.7099914550781,481.7099914550781,0.25,22.733778414381256,16.052297980593238
MSCI,583.25,583.25,0.25,26.684618237220175,19.752703104680826
NDAQ,93.94999694824219,93.94999694824219,0.25,4.368076063886863,3.187875600795692
NTAP,124.0,124.0,0.25,5.7106435578290595,4.179674862948618
NFLX,1188.43994140625,1188.43994140625,0.25,54.987628165287965,40.224048064428224
NEM,79.25,79.25,0.25,3.5545535516962374,2.741668173365211
NWSA,29.229999542236328,29.229999542236328,0.25,1.345879957764282,0.9842659003832627
NWS,32.27000045776367,32.27000045776367,0.25,1.48804833488882,1.0843732488047364
NEE,71.63999938964844,71.63999938964844,0.25,3.2545898033650387,2.5030663677053364
NKE,73.0,73.0,0.25,3.4042851956091478,2.434204043309622
NI,41.0099983215332,41.0099983215332,0.25,1.9100448431656245,1.3855489809686086
NDSN,223.1699981689453,223.1699981689453,0.25,10.274826314693161,7.50339853969068
NSC,274.7200012207031,274.7200012207031,0.25,12.570671096731454,9.39775183338284
NTRS,129.4199981689453,129.4199981689453,0.25,6.010215540037866,4.320415199118933
NOC,575.9600219726562,575.9600219726562,0.25,26.226207612605812,19.301859708120837
NCLH,26.649999618530273,26.649999618530273,0.25,1.240087689459173,0.9002251020122738
NRG,164.83999633789062,164.83999633789062,0.25,7.695440005211332,5.56192710335803
NUE,141.35000610351562,141.35000610351562,0.25,6.4794385159559855,4.756473872282151
NVDA,177.82000732421875,177.82000732421875,0.25,8.303027201160683,6.030230816157426
NVR,8414.8203125,8414.8203125,0.25,388.6916197779485,283.9626243848215
NXPI,218.82000732421875,218.82000732421875,0.25,10.38095848242075,7.314638913569442
ORLY,107.5,107.5,0.25,5.0875143339718525,3.5551747811500363
OXY,45.66999816894531,45.66999816894531,0.25,2.1077154196083683,1.5238136984546016
ODFL,144.88999938964844,144.88999938964844,0.25,6.562598072593346,4.923574942347005
OMC,77.19999694824219,77.19999694824219,0.25,3.5442325627482525,2.6861649954879745
ON,48.2599983215332,48.2599983215332,0.25,2.252265153101589,1.6340535605676851
OKE,73.05000305175781,73.05000305175781,0.25,3.360506395424227,2.480058366199172
ORCL,292.17999267578125,292.17999267578125,0.25,13.800737211309691,10.045604022685481
OTIS,89.05999755859375,89.05999755859375,0.25,4.093940373244919,2.9833279261685424
PCAR,102.51000213623047,102.51000213623047,0.25,4.911967964530282,3.4290473763028064
PKG,213.89999389648438,213.89999389648438,0.25,9.900836891395151,7.211622553650765
PLTR,171.42999267578125,171.42999267578125,0.25,7.774139769095957,5.802228985762319
PANW,196.2899932861328,196.2899932861328,0.25,8.99019976840665,6.626430428632432
PSKY,18.740001678466797,18.740001678466797,0.25,0.8776712877915727,0.6146832659097253
PH,758.780029296875,758.780029296875,0.25,34.55195362428054,26.233865323026517
PAYX,135.11000061035156,135.11000061035156,0.25,6.213335549237495,4.674994344896577
PAYC,222.6300048828125,222.6300048828125,0.25,10.16725406044863,7.342313869667445
PYPL,66.88999938964844,66.88999938964844,0.25,3.1234827653512136,2.259810622363999
PNR,110.94999694824219,110.94999694824219,0.25,5.122418811082516,3.679527054575573
PEP,143.52999877929688,143.52999877929688,0.25,6.755456610959703,4.838414800189161
PFE,23.8700008392334,23.8700008392334,0.25,1.0978804468049832,0.8116086231031159
PCG,15.449999809265137,15.449999809265137,0.25,0.7090919145429465,0.5168596423424626
PM,166.11000061035156,166.11000061035156,0.25,7.704749024308882,5.615619740678257
PSX,130.77999877929688,130.77999877929688,0.25,6.17387371357085,4.458207058115286
PNW,88.19000244140625,88.19000244140625,0.25,4.136211796763319,2.978264039156248
PNC,201.97999572753906,201.97999572753906,0.25,9.29478235887863,6.799858691240092
POOL,325.9800109863281,325.9800109863281,0.25,15.117922007776558,10.868358244221053
PPG,110.72000122070312,110.72000122070312,0.25,5.016580503382979,3.728818594032791
PPL,36.15999984741211,36.15999984741211,0.25,1.670295168303098,1.2155548365478248
PFG,82.69999694824219,82.69999694824219,0.25,3.8396325978578547,2.7876559872805218
PG,157.89999389648438,157.89999389648438,0.25,7.26838249213287,5.296960770710942
PGR,248.27999877929688,248.27999877929688,0.25,11.45502602992415,8.245251573502715
PLD,115.3499984741211,115.3499984741211,0.25,5.199179978245012,3.9559227878468723
PRU,106.9000015258789,106.9000015258789,0.25,4.9181622529798625,3.625113884651941
PEG,82.69000244140625,82.69000244140625,0.25,3.906881815352221,2.831606777382466
PTC,205.11000061035156,205.11000061035156,0.25,9.459913801488188,6.943764249293742
PSA,289.32000732421875,289.32000732421875,0.25,13.091196535379819,9.907865206432263
PHM,137.10000610351562,137.10000610351562,0.25,6.56178937584286,4.520871919918001
PWR,382.5299987792969,382.5299987792969,0.25,17.48104681591582,13.198618069348484
QCOM,161.8300018310547,161.8300018310547,0.25,7.450046329329966,5.569395689124221
DGX,182.91000366210938,182.91000366210938,0.25,8.402318073505082,6.041383550538638
RL,315.1400146484375,315.1400146484375,0.25,14.659406754816125,10.475382426068256
RJF,170.27000427246094,170.27000427246094,0.25,7.907769419102218,5.61220852593407
RTX,155.85000610351562,155.85000610351562,0.25,7.175951332035192,5.267128974556827
O,60.40999984741211,60.40999984741211,0.25,2.768018961049971,2.0419936996727834
REG,71.33999633789062,71.33999633789062,0.25,3.229770712300805,2.3479463976898587
REGN,560.0,560.0,0.25,25.951960483330012,18.84228114293287
RF,27.15999984741211,27.15999984741211,0.25,1.2691236686203984,0.9089085912665363
RSG,228.47999572753906,228.47999572753906,0.25,10.680209335356954,7.624896851742826
RMD,270.1400146484375,270.1400146484375,0.25,12.499232853809389,9.229924681464949
RVTY,82.87000274658203,82.87000274658203,0.25,3.8432071585793164,2.7591771951853303
ROK,344.92999267578125,344.92999267578125,0.25,16.288886953573893,11.540367740505106
ROL,57.369998931884766,57.369998931884766,0.25,2.634903155484771,1.9212076255962358
ROP,512.530029296875,512.530029296875,0.25,23.6439175898145,16.861966758404215
ROST,147.89999389648438,147.89999389648438,0.25,6.755374701827304,5.096950874559302
RCL,336.4200134277344,336.4200134277344,0.25,15.383291682059498,11.130791124610722
SPGI,544.22998046875,544.22998046875,0.25,24.47688975075654,18.490831446172376
CRM,242.75999450683594,242.75999450683594,0.25,10.84202705695882,8.170172552766928
SBAC,199.97000122070312,199.97000122070312,0.25,9.160876668813923,6.713711349859899
SLB,35.56999969482422,35.56999969482422,0.25,1.6161270114236541,1.1722744366176303
STX,195.99000549316406,195.99000549316406,0.25,9.048297227981159,6.547977729409544
SRE,83.94000244140625,83.94000244140625,0.25,3.7952471743330936,2.9013219898120797
NOW,928.9600219726562,928.9600219726562,0.25,41.57964488131615,31.252266239762807
SHW,360.1000061035156,360.1000061035156,0.25,16.81597181443208,12.335950192727825
SPG,182.47000122070312,182.47000122070312,0.25,8.644236893637817,6.135487122023463
SWKS,74.45999908447266,74.45999908447266,0.25,3.3573533769382005,2.4772262883046112
SJM,107.80000305175781,107.80000305175781,0.25,5.029794923197704,3.6690438148466225
SW,44.27000045776367,44.27000045776367,0.25,2.043004681847118,1.506504969125242
SNA,333.5899963378906,333.5899963378906,0.25,15.732111337095445,11.270388298987209
SOLV,73.38999938964844,73.38999938964844,0.25,3.411219279376746,2.4285775729910384
SO,92.2699966430664,92.2699966430664,0.25,4.346792739705821,3.257375587092509
LUV,31.65999984741211,31.65999984741211,0.25,1.4545239029499648,1.0452719836044881
SWK,77.56999969482422,77.56999969482422,0.25,3.660630448985425,2.586180288896552
SBUX,81.9000015258789,81.9000015258789,0.25,3.7444330684681066,2.7474908120514225
STT,112.44000244140625,112.44000244140625,0.25,5.041643786561872,3.8213896962059284
STLD,130.64999389648438,130.64999389648438,0.25,6.030819470196134,4.381881505608328
STE,249.8800048828125,249.8800048828125,0.25,11.278073776315418,8.477819276611772
SYK,383.3399963378906,383.3399963378906,0.25,17.7641684396522,12.92754775263816
SMCI,45.0,45.0,0.25,2.033345675561972,1.493252969363093
SYF,75.37000274658203,75.37000274658203,0.25,3.519628464070694,2.501589051643196
SNPS,425.45001220703125,425.45001220703125,0.25,19.338457536031477,14.783689963049685
SYY,81.29000091552734,81.29000091552734,0.25,3.761297093977964,2.7355017524988203
TMUS,241.72000122070312,241.72000122070312,0.25,11.285001797821527,8.123162149330097
TROW,104.36000061035156,104.36000061035156,0.25,4.8521672494812815,3.474622200342091
TTWO,246.25999450683594,246.25999450683594,0.25,11.653151442486442,8.2223592035098
TPR,106.47000122070312,106.47000122070312,0.25,5.036395967818107,3.4720152271751177
TRGP,166.3800048828125,166.3800048828125,0.25,7.659628543518932,5.646827531443559
TGT,89.95999908447266,89.95999908447266,0.25,4.1298455814239885,3.017464895782299
TEL,209.82000732421875,209.82000732421875,0.25,9.828774209527927,7.296769200595476
TDY,556.2899780273438,556.2899780273438,0.25,25.485726722285197,19.010566642015718
TER,112.23999786376953,112.23999786376953,0.25,5.076598341575396,3.7458530174057514
TSLA,395.94000244140625,395.94000244140625,0.25,18.338445781451718,13.64859682526949
TXN,182.60000610351562,182.60000610351562,0.25,8.411537032092966,6.085817299882053
TPL,937.1699829101562,937.1699829101562,0.25,43.23384874289322,30.999084569916253
TXT,81.2300033569336,81.2300033569336,0.25,3.7520666572859014,2.7970228585454433
TMO,479.4599914550781,479.4599914550781,0.25,22.32670527840362,16.161625489794115
TJX,139.47999572753906,139.47999572753906,0.25,6.595930632556642,4.732554647133671
TKO,201.6800079345703,201.6800079345703,0.25,9.199935188561888,6.781922065543186
TTD,45.150001525878906,45.150001525878906,0.25,2.0773702938347807,1.5496214859705237
TSCO,60.61000061035156,60.61000061035156,0.25,2.7851056395420533,2.0867943184485576
TT,400.7699890136719,400.7699890136719,0.25,18.65695710389591,13.63216416491687
TDG,1271.449951171875,1271.449951171875,0.25,58.509285826562774,43.17627410086253
TRV,278.92999267578125,278.92999267578125,0.25,12.888561009465159,9.488769970945308
TRMB,80.87999725341797,80.87999725341797,0.25,3.663193398528338,2.7120745037395952
TFC,45.20000076293945,45.20000076293945,0.25,2.0923571863296804,1.5418290320599934
TYL,544.989990234375,544.989990234375,0.25,24.697458848380503,18.22614266578719
TSN,55.130001068115234,55.130001068115234,0.25,2.580928393428013,1.875788418165125
USB,49.130001068115234,49.130001068115234,0.25,2.2261000578387016,1.6275427749456195
UBER,95.88999938964844,95.88999938964844,0.25,4.427405833123637,3.182584955353017
UDR,38.369998931884766,38.369998931884766,0.25,1.7954123762022238,1.3080121885414677
ULTA,514.6199951171875,514.6199951171875,0.25,23.662364581296,17.560624046333217
UNP,214.91000366210938,214.91000366210938,0.25,9.738350657021375,7.463705232246659
UAL,106.58000183105469,106.58000183105469,0.25,4.957951050857685,3.59430287357231
UPS,84.3499984741211,84.3499984741211,0.25,3.944305484109076,2.9407026048605815
URI,938.0,938.0,0.25,42.32095718894205,31.175282928845956
UNH,350.3000183105469,350.3000183105469,0.25,16.537939250830625,11.777603247915641
UHS,191.72000122070312,191.72000122070312,0.25,8.907387241178428,6.5068944957827135
VLO,156.72000122070312,156.72000122070312,0.25,7.176486818554596,5.352444263267327
VTR,69.7300033569336,69.7300033569336,0.25,3.174641080774293,2.3047517414198455
VLTO,109.02999877929688,109.02999877929688,0.25,5.0456238626676555,3.676610049575669
VRSN,285.5199890136719,285.5199890136719,0.25,12.862396314800542,9.764757356061853
VRSK,262.20001220703125,262.20001220703125,0.25,12.116645166942565,8.856078614407128
VZ,43.970001220703125,43.970001220703125,0.25,2.0120733824502532,1.4901701808682644
VRTX,394.5299987792969,394.5299987792969,0.25,18.410706070133617,13.46731245705392
VTRS,9.960000038146973,9.960000038146973,0.25,0.462401646539379,0.3435018919479184
VICI,33.15999984741211,33.15999984741211,0.25,1.5264976413035922,1.1578522410758438
V,339.42999267578125,339.42999267578125,0.25,15.749500623313308,11.717509053360784
VST,209.6999969482422,209.6999969482422,0.25,9.775658374965435,7.143713080787817
VMC,294.94000244140625,294.94000244140625,0.25,13.542236029455275,10.088181283919521
WRB,73.81999969482422,73.81999969482422,0.25,3.3816240369491477,2.4889397547653918
GWW,1004.0599975585938,1004.0599975585938,0.25,46.66466814680996,34.052856965491365
WAB,188.82000732421875,188.82000732421875,0.25,8.980606570054018,6.338924284311777
WMT,103.48999786376953,103.48999786376953,0.25,4.803111266472917,3.6165589465737358
DIS,115.95999908447266,115.95999908447266,0.25,5.4518506828376845,3.7587779920431763
WBD,18.8700008392334,18.8700008392334,0.25,0.8685141384842964,0.6464756022171038
WM,218.16000366210938,218.16000366210938,0.25,10.3407660204899,7.464306902911818
WAT,295.3900146484375,295.3900146484375,0.25,13.875883666576431,10.293624547469987
WEC,110.5199966430664,110.5199966430664,0.25,5.185968544155532,3.6023058115115156
WFC,81.45999908447266,81.45999908447266,0.25,3.789547876858212,2.7569817700270347
WELL,169.1300048828125,169.1300048828125,0.25,7.685443461878736,5.667946441979272
WST,253.5,253.5,0.25,11.919666543843416,8.593575371090711
WDC,97.66000366210938,97.66000366210938,0.25,4.487334996449278,3.292305959124572
WY,24.899999618530273,24.899999618530273,0.25,1.1269630073847159,0.8199256818699249
WSM,196.9499969482422,196.9499969482422,0.25,9.139026131452422,6.542838098151681
WMB,58.810001373291016,58.810001373291016,0.25,2.711300309473061,1.9396065219941738
WTW,338.7900085449219,338.7900085449219,0.25,15.608203653993137,11.731403869878575
WDAY,223.38999938964844,223.38999938964844,0.25,10.694539430355412,7.429300531462291
WYNN,121.44999694824219,121.44999694824219,0.25,5.637297171313192,4.086606030576416
XEL,73.3499984741211,73.3499984741211,0.25,3.3622571217883515,2.4400872116087666
XYL,141.5500030517578,141.5500030517578,0.25,6.557878182296947,4.7444612456757715
YUM,149.49000549316406,149.49000549316406,0.25,6.779635576804294,5.093130120566796
ZBRA,312.6499938964844,312.6499938964844,0.25,14.40286427562779,10.373209975821132
ZBH,103.08000183105469,103.08000183105469,0.25,4.764057422490031,3.506547330373055
ZTS,148.1999969482422,148.1999969482422,0.25,7.040766042444272,5.052196858898922
